wallet_id,member_id,country,onboarding_method,marketing_channel,status,created_at
w_004891,mem_004891,AT,card,organic,active,2025-08-17 10:42:29
w_004892,mem_004892,DE,sdd,organic,active,2025-06-05 15:25:34
w_004893,mem_004893,DE,sdd,paid_social,active,2025-01-11 09:52:47
w_004894,mem_004894,DE,sdd,partner,churned,2025-04-05 13:27:31
w_004895,mem_004895,DE,sdd,referral,active,2025-02-05 03:47:34
w_004896,mem_004896,DE,card,referral,active,2025-01-28 12:05:35
w_004897,mem_004897,AT,sdd,organic,active,2025-09-17 13:07:10
w_004898,mem_004898,DE,sdd,referral,active,2025-11-18 01:53:40
w_004899,mem_004899,DE,card,organic,active,2025-10-08 20:50:02
w_004900,,DE,sdd,organic,active,2025-10-22 21:44:39
w_004901,mem_004901,CH,sdd,search,active,2025-08-28 07:23:48
w_004902,mem_004902,DE,card,partner,active,2025-04-26 03:38:34
w_004903,mem_004903,DE,sdd,organic,blocked,2025-12-24 19:57:47
w_004904,mem_004904,DE,card,paid_social,active,2025-10-22 15:33:38
w_004905,mem_004905,AT,sdd,paid_social,active,2025-06-23 13:00:14
w_004906,mem_004906,AT,sdd,search,active,2025-02-10 06:29:41
w_004907,mem_004907,DE,sdd,paid_social,active,2025-03-11 23:56:15
w_004908,mem_004908,DE,card,paid_social,active,2025-11-11 01:22:15
w_004909,mem_004909,CH,sdd,referral,active,2025-12-02 15:36:12
w_004910,mem_004910,CH,sdd,organic,active,2025-08-18 00:13:06
w_004911,mem_004911,AT,sdd,organic,active,2025-07-19 02:54:23
w_004912,mem_004912,AT,card,,churned,2025-02-14 20:58:22
w_004913,mem_004913,AT,sdd,referral,blocked,2025-03-24 17:34:19
w_004914,mem_004914,SI,card,referral,active,2025-03-12 16:19:00
w_004915,mem_004915,DE,sdd,search,active,2025-04-08 13:03:15
w_004916,mem_004916,AT,card,paid_social,active,2025-11-23 19:14:48
w_004917,mem_004917,CH,sdd,paid_social,active,2025-11-03 03:42:36
w_004918,mem_004918,AT,card,search,active,2025-08-04 07:14:13
w_004919,mem_004919,AT,sdd,referral,active,2025-01-25 02:50:12
w_004920,,AT,sdd,organic,active,2025-07-21 08:23:52
w_004921,mem_004921,AT,sdd,search,churned,2025-02-20 16:41:12
w_004922,mem_004922,DE,card,paid_social,blocked,2025-09-20 05:12:05
w_004923,mem_004923,AT,sdd,search,active,2025-07-28 12:13:50
w_004924,mem_004924,IT,sdd,organic,active,2025-06-12 11:29:21
w_004925,mem_004925,IT,card,paid_social,active,2025-07-31 02:46:42
w_004926,mem_004926,DE,sdd,partner,churned,2025-10-22 11:49:56
w_004927,mem_004927,DE,sdd,paid_social,active,2025-05-15 15:38:06
w_004928,mem_004928,DE,sdd,referral,active,2025-05-07 15:30:16
w_004929,mem_004929,AT,card,partner,active,2025-08-02 23:27:44
w_004930,mem_004930,DE,card,organic,active,2025-07-23 05:37:02
w_004931,mem_004931,DE,sdd,organic,active,2025-08-27 05:47:38
w_004932,mem_004932,DE,sdd,organic,active,2025-07-28 11:52:07
w_004933,,AT,card,search,active,2025-12-10 02:08:55
w_004934,mem_004934,IT,sdd,search,active,2025-03-07 01:47:20
w_004935,mem_004935,AT,sdd,search,active,2025-10-21 01:42:49
w_004936,mem_004936,AT,sdd,search,churned,2025-05-29 05:05:55
w_004937,mem_004937,CH,card,search,active,2025-07-06 14:51:57
w_004938,mem_004938,DE,card,search,active,2025-03-14 07:04:04
w_004939,,DE,card,search,churned,2025-02-28 01:50:38
w_004940,mem_004940,AT,sdd,paid_social,churned,2025-06-19 23:01:17
w_004941,mem_004941,AT,card,search,active,2025-11-16 23:06:32
w_004942,mem_004942,AT,sdd,organic,active,2025-09-05 05:37:22
w_004943,mem_004943,IT,sdd,referral,active,2025-09-10 13:55:32
w_004944,,AT,sdd,referral,active,2025-01-15 04:40:37
w_004945,,DE,card,referral,active,2025-03-26 18:55:38
w_004946,mem_004946,CH,sdd,partner,active,2025-02-19 03:39:36
w_004947,mem_004947,AT,card,organic,active,2025-05-02 05:39:29
w_004948,mem_004948,DE,card,referral,churned,2025-05-13 21:22:34
w_004949,mem_004949,CH,card,referral,active,2025-03-28 13:52:27
w_004950,mem_004950,SI,sdd,partner,active,2025-04-24 20:33:29
w_004951,mem_004951,IT,sdd,search,active,2025-05-20 16:30:29
w_004952,mem_004952,IT,card,paid_social,active,2025-06-28 17:41:54
w_004953,mem_004953,DE,card,organic,churned,2025-01-04 22:41:26
w_004954,mem_004954,AT,card,referral,active,2025-09-18 15:22:34
w_004955,mem_004955,DE,sdd,paid_social,active,2025-01-28 09:36:09
w_004956,mem_004956,DE,sdd,organic,active,2025-12-23 12:33:52
w_004957,mem_004957,DE,card,search,churned,2025-09-21 01:44:03
w_004958,mem_004958,DE,card,referral,active,2025-03-04 00:08:16
w_004959,,DE,sdd,partner,active,2025-03-22 03:07:31
w_004960,mem_004960,AT,card,paid_social,active,2025-08-12 15:58:09
w_004961,mem_004961,AT,sdd,paid_social,active,2025-12-03 18:22:42
w_004962,mem_004962,DE,sdd,paid_social,blocked,2025-01-21 17:10:28
w_004963,mem_004963,AT,sdd,search,active,2025-01-07 13:35:58
w_004964,mem_004964,AT,card,paid_social,active,2025-03-18 18:57:02
w_004965,mem_004965,AT,sdd,referral,active,2025-07-18 15:28:02
w_004966,mem_004966,CH,card,organic,active,2025-09-14 08:06:51
w_004967,mem_004967,DE,card,organic,active,2025-07-12 02:21:17
w_004968,mem_004968,DE,sdd,paid_social,active,2025-05-14 01:17:39
w_004969,mem_004969,DE,card,partner,active,2025-09-03 06:23:28
w_004970,mem_004970,DE,card,referral,active,2025-04-22 03:48:36
w_004971,mem_004971,AT,card,organic,active,2025-02-20 20:50:08
w_004972,mem_004972,DE,sdd,search,active,2025-06-25 23:29:12
w_004973,mem_004973,IT,card,referral,active,2025-01-29 20:34:52
w_004974,mem_004974,DE,card,organic,churned,2025-02-05 22:27:17
w_004975,mem_004975,IT,sdd,referral,active,2025-01-24 07:38:03
w_004976,mem_004976,AT,sdd,search,active,2025-10-25 02:38:08
w_004977,mem_004977,IT,sdd,search,active,2025-02-24 22:50:36
w_004978,mem_004978,AT,card,search,active,2025-03-08 21:58:44
w_004979,,DE,card,paid_social,active,2025-04-21 23:12:17
w_004980,mem_004980,AT,sdd,organic,active,2025-04-23 10:54:32
w_004981,mem_004981,AT,card,referral,active,2025-10-06 06:43:31
w_004982,mem_004982,DE,card,organic,active,2025-05-18 07:37:20
w_004983,mem_004983,AT,card,referral,churned,2025-11-14 09:46:58
w_004984,mem_004984,AT,card,referral,active,2025-12-18 04:06:17
w_004985,mem_004985,DE,card,organic,active,2025-10-31 14:14:15
w_004986,mem_004986,AT,sdd,search,active,2025-11-08 02:16:38
w_004987,mem_004987,DE,sdd,organic,active,2025-08-31 02:37:40
w_004988,mem_004988,AT,sdd,organic,active,2025-07-11 16:23:41
w_004989,mem_004989,DE,sdd,,blocked,2025-03-06 05:51:56
w_004990,mem_004990,AT,sdd,referral,active,2025-01-16 07:32:48
w_004991,,DE,sdd,paid_social,active,2025-08-22 22:13:58
w_004992,mem_004992,AT,card,organic,active,2025-06-10 01:41:22
w_004993,mem_004993,AT,card,organic,active,2025-08-12 14:02:58
w_004994,mem_004994,DE,sdd,partner,active,2025-06-02 10:52:42
w_004995,mem_004995,DE,sdd,,blocked,2025-04-01 16:25:13
w_004996,mem_004996,AT,sdd,organic,active,2025-12-26 12:48:00
w_004997,mem_004997,DE,card,partner,active,2025-09-12 10:51:23
w_004998,mem_004998,AT,card,organic,active,2025-11-05 01:00:21
w_004999,mem_004999,DE,card,organic,active,2025-10-08 11:10:37
w_005000,mem_005000,AT,sdd,organic,active,2025-11-07 07:20:27
w_005001,mem_005001,AT,card,paid_social,active,2025-07-21 15:39:17
w_005002,mem_005002,IT,sdd,organic,active,2025-10-19 17:01:53
w_005003,mem_005003,AT,sdd,organic,active,2025-11-17 14:18:25
w_005004,mem_005004,AT,card,search,active,2025-07-13 04:41:32
w_005005,mem_005005,DE,card,paid_social,active,2025-10-17 01:52:28
w_005006,mem_005006,DE,card,paid_social,churned,2025-11-25 21:32:35
w_005007,mem_005007,IT,sdd,paid_social,active,2025-10-27 14:46:19
w_005008,mem_005008,IT,card,paid_social,churned,2025-08-24 22:38:27
w_005009,mem_005009,SI,sdd,referral,active,2025-08-23 19:14:37
w_005010,,DE,sdd,organic,active,2025-01-24 00:23:30
w_005011,mem_005011,AT,card,paid_social,blocked,2025-01-11 06:19:36
w_005012,mem_005012,AT,sdd,search,active,2025-03-18 20:34:06
w_005013,mem_005013,AT,card,paid_social,active,2025-05-12 03:04:54
w_005014,mem_005014,DE,sdd,organic,active,2025-07-24 07:54:45
w_005015,,AT,sdd,partner,active,2025-10-12 08:40:37
w_005016,mem_005016,DE,card,organic,active,2025-12-21 16:53:30
w_005017,mem_005017,AT,card,organic,churned,2025-04-17 13:06:20
w_005018,mem_005018,SI,card,paid_social,active,2025-08-12 17:43:07
w_005019,mem_005019,DE,card,organic,active,2025-03-06 02:46:47
w_005020,mem_005020,DE,card,organic,active,2025-10-03 21:43:52
w_005021,mem_005021,DE,sdd,paid_social,active,2025-04-04 09:48:52
w_005022,mem_005022,IT,sdd,search,active,2025-07-21 12:19:45
w_005023,mem_005023,DE,sdd,organic,active,2025-10-04 09:37:46
w_005024,mem_005024,CH,card,paid_social,active,2025-03-30 12:58:25
w_005025,mem_005025,AT,sdd,organic,active,2025-01-15 11:48:50
w_005026,mem_005026,AT,sdd,organic,active,2025-10-29 11:12:03
w_005027,mem_005027,CH,sdd,paid_social,active,2025-05-02 00:22:37
w_005028,mem_005028,AT,sdd,paid_social,active,2025-02-15 22:17:19
w_005029,mem_005029,DE,sdd,organic,active,2025-02-04 16:34:41
w_005030,mem_005030,SI,card,organic,active,2025-05-12 23:01:38
w_005031,mem_005031,DE,sdd,search,active,2025-06-04 15:50:00
w_005032,mem_005032,DE,sdd,organic,churned,2025-10-30 11:23:16
w_005033,mem_005033,DE,card,organic,blocked,2025-01-11 14:28:42
w_005034,mem_005034,DE,sdd,organic,active,2025-05-12 06:02:20
w_005035,mem_005035,SI,card,organic,active,2025-01-03 16:44:05
w_005036,mem_005036,SI,sdd,referral,churned,2025-07-12 20:06:59
w_005037,mem_005037,AT,card,,active,2025-12-19 06:45:27
w_005038,mem_005038,AT,sdd,paid_social,active,2025-06-22 19:53:38
w_005039,mem_005039,DE,card,referral,active,2025-09-13 14:07:29
w_005040,mem_005040,AT,card,referral,active,2025-01-09 08:10:17
w_005041,mem_005041,AT,sdd,organic,churned,2025-02-03 00:34:17
w_005042,mem_005042,IT,card,partner,active,2025-06-09 22:50:37
w_005043,mem_005043,AT,sdd,search,active,2025-04-04 10:04:14
w_005044,mem_005044,DE,sdd,paid_social,active,2025-07-04 00:42:23
w_005045,mem_005045,AT,card,organic,active,2025-08-10 12:37:46
w_005046,mem_005046,AT,card,paid_social,active,2025-03-12 09:18:04
w_005047,mem_005047,SI,card,paid_social,active,2025-05-08 21:19:38
w_005048,mem_005048,DE,sdd,organic,active,2025-09-28 00:47:09
w_005049,mem_005049,SI,card,,active,2025-01-04 00:15:27
w_005050,mem_005050,DE,sdd,paid_social,active,2025-10-07 00:26:18
w_005051,mem_005051,AT,sdd,organic,active,2025-09-15 04:44:52
w_005052,mem_005052,DE,card,paid_social,active,2025-02-15 15:34:49
w_005053,mem_005053,DE,card,referral,active,2025-12-20 04:39:31
w_005054,,DE,card,organic,active,2025-01-18 22:27:20
w_005055,mem_005055,DE,sdd,partner,active,2025-09-23 06:50:32
w_005056,mem_005056,AT,card,partner,active,2025-10-14 11:33:15
w_005057,mem_005057,DE,card,organic,active,2025-08-08 22:05:55
w_005058,mem_005058,IT,sdd,paid_social,active,2025-10-02 00:47:54
w_005059,mem_005059,CH,sdd,organic,blocked,2025-02-28 03:47:11
w_005060,mem_005060,DE,card,referral,active,2025-03-07 15:01:34
w_005061,mem_005061,AT,card,paid_social,active,2025-08-11 20:00:04
w_005062,mem_005062,SI,sdd,search,active,2025-05-07 11:51:03
w_005063,mem_005063,DE,card,search,active,2025-05-13 16:25:17
w_005064,mem_005064,AT,card,search,active,2025-12-03 01:13:26
w_005065,,AT,card,organic,active,2025-04-18 19:22:30
w_005066,mem_005066,DE,sdd,referral,active,2025-06-11 18:15:54
w_005067,mem_005067,IT,sdd,search,churned,2025-02-01 17:44:25
w_005068,mem_005068,DE,sdd,partner,active,2025-06-27 15:59:25
w_005069,mem_005069,DE,card,search,active,2025-03-24 16:14:18
w_005070,mem_005070,AT,card,referral,active,2025-10-25 05:59:31
w_005071,mem_005071,DE,sdd,organic,active,2025-04-24 13:17:22
w_005072,mem_005072,AT,sdd,organic,active,2025-08-06 14:32:14
w_005073,mem_005073,DE,card,organic,active,2025-02-06 19:39:48
w_005074,mem_005074,DE,card,referral,active,2025-03-05 11:13:36
w_005075,mem_005075,AT,sdd,partner,active,2025-09-16 14:07:04
w_005076,mem_005076,IT,card,paid_social,churned,2025-11-24 14:48:22
w_005077,mem_005077,IT,sdd,,active,2025-01-25 12:51:18
w_005078,mem_005078,AT,card,paid_social,active,2025-10-26 11:16:27
w_005079,mem_005079,SI,sdd,search,active,2025-11-20 02:29:27
w_005080,mem_005080,DE,card,paid_social,active,2025-07-09 07:03:59
w_005081,mem_005081,IT,card,organic,active,2025-10-05 03:10:50
w_005082,mem_005082,DE,card,partner,active,2025-07-13 16:19:07
w_005083,mem_005083,DE,card,referral,active,2025-07-19 22:44:47
w_005084,mem_005084,IT,card,organic,active,2025-07-10 23:02:59
w_005085,mem_005085,IT,card,organic,active,2025-06-09 04:02:24
w_005086,mem_005086,DE,sdd,referral,active,2025-05-13 03:57:16
w_005087,mem_005087,DE,sdd,referral,active,2025-02-04 21:06:39
w_005088,mem_005088,IT,card,organic,active,2025-07-13 13:32:07
w_005089,mem_005089,AT,sdd,organic,active,2025-05-10 15:39:16
w_005090,mem_005090,AT,card,paid_social,active,2025-08-26 11:11:11
w_005091,mem_005091,CH,card,organic,active,2025-12-18 02:09:25
w_005092,mem_005092,AT,card,search,active,2025-01-04 22:13:25
w_005093,mem_005093,DE,sdd,organic,active,2025-11-15 11:07:02
w_005094,mem_005094,AT,sdd,paid_social,active,2025-07-19 23:35:34
w_005095,mem_005095,AT,card,paid_social,active,2025-02-17 10:43:20
w_005096,,IT,card,paid_social,active,2025-01-10 14:26:12
w_005097,mem_005097,AT,sdd,paid_social,active,2025-12-25 21:41:54
w_005098,mem_005098,DE,sdd,paid_social,active,2025-03-26 07:30:45
w_005099,mem_005099,DE,card,search,active,2025-10-28 07:57:47
w_005100,mem_005100,AT,card,organic,active,2025-11-13 00:09:27
w_005101,mem_005101,DE,card,referral,active,2025-01-14 17:26:23
w_005102,,DE,sdd,organic,active,2025-12-10 20:01:35
w_005103,,AT,sdd,organic,active,2025-12-15 00:23:53
w_005104,mem_005104,DE,card,paid_social,active,2025-10-23 19:12:58
w_005105,mem_005105,DE,sdd,paid_social,active,2025-07-27 03:25:00
w_005106,mem_005106,AT,sdd,paid_social,active,2025-07-09 01:55:03
w_005107,mem_005107,DE,card,referral,active,2025-08-19 01:57:28
w_005108,mem_005108,DE,sdd,partner,active,2025-02-14 03:29:52
w_005109,mem_005109,IT,sdd,organic,active,2025-09-11 10:11:22
w_005110,mem_005110,DE,card,search,active,2025-11-20 02:47:25
w_005111,mem_005111,AT,sdd,referral,active,2025-06-30 00:45:41
w_005112,mem_005112,SI,card,paid_social,active,2025-09-02 08:55:56
w_005113,mem_005113,DE,sdd,,active,2025-07-25 13:36:53
w_005114,mem_005114,AT,sdd,partner,active,2025-03-24 20:53:22
w_005115,mem_005115,DE,sdd,organic,active,2025-07-02 01:03:29
w_005116,mem_005116,AT,sdd,search,active,2025-09-27 06:49:25
w_005117,mem_005117,IT,card,referral,churned,2025-11-17 02:47:54
w_005118,,AT,sdd,partner,active,2025-10-10 12:38:40
w_005119,mem_005119,DE,sdd,paid_social,active,2025-09-10 04:23:04
w_005120,mem_005120,IT,card,paid_social,active,2025-04-26 14:25:57
w_005121,mem_005121,DE,card,organic,active,2025-07-26 13:35:43
w_005122,,AT,sdd,paid_social,active,2025-10-11 18:44:25
w_005123,mem_005123,DE,sdd,partner,active,2025-03-07 14:13:40
w_005124,mem_005124,SI,sdd,referral,active,2025-06-21 13:33:34
w_005125,mem_005125,AT,card,paid_social,active,2025-08-27 21:01:25
w_005126,mem_005126,DE,card,paid_social,active,2025-11-02 23:31:45
w_005127,mem_005127,AT,sdd,search,active,2025-01-29 22:15:49
w_005128,,IT,sdd,organic,active,2025-02-05 08:33:08
w_005129,mem_005129,SI,sdd,paid_social,active,2025-09-18 18:39:22
w_005130,mem_005130,IT,sdd,search,active,2025-11-05 15:24:56
w_005131,mem_005131,DE,card,organic,active,2025-04-21 17:08:51
w_005132,mem_005132,DE,sdd,organic,active,2025-09-17 05:50:49
w_005133,mem_005133,SI,sdd,paid_social,active,2025-08-02 02:23:57
w_005134,mem_005134,AT,card,search,active,2025-11-30 13:08:01
w_005135,mem_005135,AT,sdd,paid_social,active,2025-08-05 13:23:58
w_005136,mem_005136,DE,sdd,organic,active,2025-05-22 00:01:56
w_005137,mem_005137,AT,sdd,paid_social,active,2025-11-13 22:30:55
w_005138,mem_005138,DE,card,paid_social,active,2025-12-22 11:08:08
w_005139,mem_005139,IT,card,paid_social,active,2025-01-06 14:57:13
w_005140,mem_005140,DE,sdd,,active,2025-08-12 04:06:40
w_005141,mem_005141,CH,card,search,active,2025-04-01 19:15:37
w_005142,mem_005142,DE,card,paid_social,active,2025-10-04 08:01:41
w_005143,mem_005143,AT,sdd,partner,active,2025-05-14 21:29:38
w_005144,mem_005144,DE,card,paid_social,active,2025-10-15 10:41:55
w_005145,mem_005145,AT,card,paid_social,active,2025-06-22 20:15:54
w_005146,mem_005146,AT,card,organic,active,2025-05-04 20:28:09
w_005147,,DE,card,paid_social,blocked,2025-04-04 02:34:22
w_005148,mem_005148,AT,card,organic,churned,2025-06-02 17:38:49
w_005149,mem_005149,DE,sdd,,active,2025-12-06 18:20:11
w_005150,mem_005150,AT,card,paid_social,active,2025-03-14 11:50:27
w_005151,,AT,card,paid_social,active,2025-01-25 15:50:29
w_005152,mem_005152,AT,card,organic,active,2025-04-23 21:52:08
w_005153,mem_005153,DE,card,organic,active,2025-06-06 06:16:41
w_005154,mem_005154,AT,sdd,organic,active,2025-10-16 00:56:09
w_005155,mem_005155,DE,card,,active,2025-10-21 00:59:50
w_005156,mem_005156,DE,card,referral,active,2025-08-03 02:00:51
w_005157,mem_005157,IT,sdd,paid_social,active,2025-12-17 16:01:06
w_005158,mem_005158,IT,sdd,referral,active,2025-03-28 01:33:47
w_005159,,DE,sdd,organic,active,2025-06-05 18:27:17
w_005160,,IT,sdd,search,active,2025-12-02 00:04:43
w_005161,mem_005161,AT,sdd,organic,blocked,2025-01-05 11:45:46
w_005162,mem_005162,DE,card,paid_social,active,2025-05-18 09:50:55
w_005163,mem_005163,AT,sdd,paid_social,active,2025-05-30 10:17:15
w_005164,mem_005164,DE,card,organic,churned,2025-08-13 15:03:49
w_005165,mem_005165,DE,card,referral,active,2025-05-19 08:24:46
w_005166,mem_005166,DE,sdd,search,active,2025-11-20 15:03:04
w_005167,,AT,sdd,partner,active,2025-07-11 06:00:52
w_005168,mem_005168,DE,card,search,active,2025-08-21 00:35:49
w_005169,mem_005169,CH,sdd,paid_social,active,2025-12-19 07:27:29
w_005170,mem_005170,AT,card,organic,active,2025-12-21 02:23:25
w_005171,mem_005171,AT,sdd,,active,2025-11-12 15:39:45
w_005172,mem_005172,DE,sdd,referral,churned,2025-01-17 08:19:08
w_005173,mem_005173,AT,card,paid_social,blocked,2025-11-18 02:44:32
w_005174,mem_005174,DE,sdd,organic,active,2025-07-22 18:47:36
w_005175,mem_005175,CH,card,partner,active,2025-06-05 02:55:30
w_005176,mem_005176,AT,sdd,organic,active,2025-11-03 09:56:59
w_005177,mem_005177,CH,sdd,paid_social,active,2025-05-31 19:29:42
w_005178,mem_005178,DE,card,organic,active,2025-02-06 05:38:29
w_005179,mem_005179,AT,card,referral,active,2025-02-01 19:04:20
w_005180,mem_005180,DE,sdd,organic,active,2025-03-31 07:57:48
w_005181,mem_005181,DE,sdd,search,blocked,2025-05-07 00:59:20
w_005182,,AT,card,search,active,2025-02-22 16:25:28
w_005183,mem_005183,DE,card,,active,2025-05-13 08:53:34
w_005184,mem_005184,DE,sdd,organic,active,2025-11-13 16:37:23
w_005185,mem_005185,SI,sdd,paid_social,active,2025-10-24 05:54:16
w_005186,,IT,card,organic,active,2025-02-04 14:02:27
w_005187,mem_005187,AT,card,paid_social,active,2025-02-17 13:18:31
w_005188,mem_005188,IT,card,search,active,2025-01-06 04:14:10
w_005189,,CH,sdd,search,active,2025-09-30 10:10:02
w_005190,mem_005190,DE,sdd,paid_social,active,2025-08-03 07:14:59
w_005191,,DE,card,search,active,2025-05-17 20:34:38
w_005192,mem_005192,DE,sdd,partner,active,2025-11-18 19:25:55
w_005193,mem_005193,DE,card,referral,active,2025-04-12 20:35:12
w_005194,mem_005194,AT,sdd,referral,active,2025-12-22 04:14:51
w_005195,,DE,sdd,referral,active,2025-04-17 11:32:21
w_005196,mem_005196,DE,sdd,organic,churned,2025-06-26 10:23:28
w_005197,mem_005197,AT,sdd,paid_social,active,2025-03-15 23:54:39
w_005198,mem_005198,AT,sdd,partner,active,2025-02-03 05:37:10
w_005199,mem_005199,DE,sdd,,active,2025-04-21 22:50:01
w_005200,mem_005200,AT,card,organic,blocked,2025-09-19 02:15:12
w_005201,mem_005201,DE,sdd,paid_social,active,2025-10-31 19:43:54
w_005202,mem_005202,DE,sdd,paid_social,active,2025-02-16 23:25:33
w_005203,mem_005203,AT,card,paid_social,active,2025-10-26 06:13:11
w_005204,mem_005204,IT,sdd,referral,active,2025-08-01 23:22:49
w_005205,mem_005205,IT,card,search,active,2025-02-18 12:29:15
w_005206,,AT,card,partner,active,2025-04-25 16:53:01
w_005207,mem_005207,AT,sdd,,churned,2025-03-22 02:41:06
w_005208,mem_005208,AT,sdd,paid_social,active,2025-05-13 02:55:10
w_005209,mem_005209,AT,sdd,organic,active,2025-10-17 09:04:00
w_005210,mem_005210,AT,card,organic,churned,2025-03-11 19:25:03
w_005211,mem_005211,AT,card,organic,blocked,2025-05-20 19:15:42
w_005212,mem_005212,DE,sdd,,active,2025-02-16 05:24:44
w_005213,mem_005213,AT,sdd,referral,active,2025-08-31 05:05:03
w_005214,,AT,card,organic,active,2025-02-17 23:50:41
w_005215,mem_005215,AT,card,partner,active,2025-04-11 06:04:04
